sample	coverage	taxonomy
01_26_TCR_R1_paired	0.54	Root; d__Bacteria; p__Fibrobacterota
01_26_TCR_R1_paired	0.29	Root; d__Bacteria; p__Nitrospinota
01_26_TCR_R1_paired	0.18	Root; d__Bacteria; p__Elusimicrobiota
01_26_TCR_R1_paired	0.76	Root; d__Bacteria; p__Marinisomatota
01_26_TCR_R1_paired	0.49	Root; d__Bacteria; p__Bdellovibrionota_B
01_26_TCR_R1_paired	0.43	Root; d__Bacteria; p__Electryoneota
01_26_TCR_R1_paired	0.25	Root; d__Bacteria; p__Synergistota
01_26_TCR_R1_paired	0.47	Root; d__Bacteria; p__Vulcanimicrobiota
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Muiribacteriota
01_26_TCR_R1_paired	0.91	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia
01_26_TCR_R1_paired	0.31	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
01_26_TCR_R1_paired	0.38	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia
01_26_TCR_R1_paired	0.38	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei
01_26_TCR_R1_paired	0.44	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A
01_26_TCR_R1_paired	0.05	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia
01_26_TCR_R1_paired	0.13	Root; d__Archaea; p__Halobacteriota; c__Halobacteria
01_26_TCR_R1_paired	0.87	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
01_26_TCR_R1_paired	0.16	Root; d__Archaea; p__Thermoplasmatota; c__E2
01_26_TCR_R1_paired	1.41	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
01_26_TCR_R1_paired	1.39	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia
01_26_TCR_R1_paired	0.02	Root; d__Bacteria; p__Deinococcota; c__Deinococci
01_26_TCR_R1_paired	4.96	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
01_26_TCR_R1_paired	3.27	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
01_26_TCR_R1_paired	0.14	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
01_26_TCR_R1_paired	0.46	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
01_26_TCR_R1_paired	2.18	Root; d__Bacteria; p__Omnitrophota; c__Koll11
01_26_TCR_R1_paired	19.98	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
01_26_TCR_R1_paired	41.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
01_26_TCR_R1_paired	0.02	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
01_26_TCR_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
01_26_TCR_R1_paired	0.47	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
01_26_TCR_R1_paired	0.69	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
01_26_TCR_R1_paired	0.14	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46
01_26_TCR_R1_paired	1.33	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
01_26_TCR_R1_paired	1.76	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
01_26_TCR_R1_paired	0.83	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
01_26_TCR_R1_paired	0.31	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
01_26_TCR_R1_paired	0.53	Root; d__Bacteria; p__Planctomycetota; c__J058
01_26_TCR_R1_paired	0.24	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__UBA8742
01_26_TCR_R1_paired	0.39	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia
01_26_TCR_R1_paired	0.63	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
01_26_TCR_R1_paired	4.2	Root; d__Bacteria; p__Bacillota; c__Bacilli
01_26_TCR_R1_paired	3.41	Root; d__Bacteria; p__Bacillota; c__Clostridia
01_26_TCR_R1_paired	3.94	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
01_26_TCR_R1_paired	2.29	Root; d__Bacteria; p__Myxococcota; c__Polyangia
01_26_TCR_R1_paired	0.71	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
01_26_TCR_R1_paired	0.13	Root; d__Bacteria; p__Myxococcota; c__UBA796
01_26_TCR_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
01_26_TCR_R1_paired	0.23	Root; d__Bacteria; p__Myxococcota; c__UBA9042
01_26_TCR_R1_paired	1.37	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
01_26_TCR_R1_paired	3.86	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
01_26_TCR_R1_paired	0.99	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
01_26_TCR_R1_paired	1.72	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
01_26_TCR_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
01_26_TCR_R1_paired	1.81	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
01_26_TCR_R1_paired	1.55	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
01_26_TCR_R1_paired	0.48	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
01_26_TCR_R1_paired	0.36	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
01_26_TCR_R1_paired	0.47	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
01_26_TCR_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
01_26_TCR_R1_paired	3.1	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
01_26_TCR_R1_paired	0.53	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
01_26_TCR_R1_paired	0.38	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
01_26_TCR_R1_paired	3.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
01_26_TCR_R1_paired	1.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
01_26_TCR_R1_paired	0.02	Root; d__Bacteria; p__Actinomycetota; c__Humimicrobiia
01_26_TCR_R1_paired	2.7	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
01_26_TCR_R1_paired	0.32	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
01_26_TCR_R1_paired	1.27	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
01_26_TCR_R1_paired	0.98	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
01_26_TCR_R1_paired	2.01	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Tectomicrobia; c__Entotheonellia
01_26_TCR_R1_paired	0.66	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
01_26_TCR_R1_paired	0.17	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
01_26_TCR_R1_paired	1.06	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
01_26_TCR_R1_paired	1.84	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
01_26_TCR_R1_paired	0.22	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
01_26_TCR_R1_paired	3.95	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
01_26_TCR_R1_paired	2.32	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
01_26_TCR_R1_paired	1.45	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
01_26_TCR_R1_paired	0.17	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
01_26_TCR_R1_paired	0.69	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
01_26_TCR_R1_paired	0.64	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
01_26_TCR_R1_paired	0.21	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
01_26_TCR_R1_paired	0.11	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
01_26_TCR_R1_paired	1.05	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
01_26_TCR_R1_paired	0.51	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
01_26_TCR_R1_paired	0.07	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
01_26_TCR_R1_paired	0.7	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
01_26_TCR_R1_paired	0.93	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
01_26_TCR_R1_paired	0.56	Root; d__Bacteria; p__SAR324; c__SAR324
01_26_TCR_R1_paired	1.31	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Fusobacteriota; c__Fusobacteriia
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
01_26_TCR_R1_paired	0.2	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
01_26_TCR_R1_paired	0.63	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
01_26_TCR_R1_paired	1.31	Root; d__Bacteria; p__UBA10199; c__UBA10199
01_26_TCR_R1_paired	0.36	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
01_26_TCR_R1_paired	0.63	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
01_26_TCR_R1_paired	0.4	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
01_26_TCR_R1_paired	11.58	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
01_26_TCR_R1_paired	0.11	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
01_26_TCR_R1_paired	1.5	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
01_26_TCR_R1_paired	0.73	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
01_26_TCR_R1_paired	0.33	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
01_26_TCR_R1_paired	0.34	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
01_26_TCR_R1_paired	0.37	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
01_26_TCR_R1_paired	0.22	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
01_26_TCR_R1_paired	1.39	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
01_26_TCR_R1_paired	0.37	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
01_26_TCR_R1_paired	0.48	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
01_26_TCR_R1_paired	0.5	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
01_26_TCR_R1_paired	1.3	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
01_26_TCR_R1_paired	3.02	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
01_26_TCR_R1_paired	0.86	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
01_26_TCR_R1_paired	0.66	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
01_26_TCR_R1_paired	1.14	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
01_26_TCR_R1_paired	0.39	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
01_26_TCR_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495
01_26_TCR_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
01_26_TCR_R1_paired	0.12	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
01_26_TCR_R1_paired	0.45	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
01_26_TCR_R1_paired	0.68	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia; o__Omnitrophales
01_26_TCR_R1_paired	1.2	Root; d__Bacteria; p__Omnitrophota; c__Koll11; o__Zapsychrales
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Omnitrophota; c__Koll11; o__2-02-FULL-51-18
01_26_TCR_R1_paired	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
01_26_TCR_R1_paired	1.75	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
01_26_TCR_R1_paired	6.32	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
01_26_TCR_R1_paired	3.42	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
01_26_TCR_R1_paired	0.07	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
01_26_TCR_R1_paired	1.94	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
01_26_TCR_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Pelagibacterales
01_26_TCR_R1_paired	1.72	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
01_26_TCR_R1_paired	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
01_26_TCR_R1_paired	0.48	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
01_26_TCR_R1_paired	1.43	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales
01_26_TCR_R1_paired	3.49	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
01_26_TCR_R1_paired	0.63	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
01_26_TCR_R1_paired	10.79	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
01_26_TCR_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
01_26_TCR_R1_paired	0.54	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
01_26_TCR_R1_paired	3.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
01_26_TCR_R1_paired	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
01_26_TCR_R1_paired	4.38	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
01_26_TCR_R1_paired	1.59	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
01_26_TCR_R1_paired	1.16	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
01_26_TCR_R1_paired	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
01_26_TCR_R1_paired	3.09	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
01_26_TCR_R1_paired	0.43	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
01_26_TCR_R1_paired	2.79	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
01_26_TCR_R1_paired	11.17	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
01_26_TCR_R1_paired	0.08	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
01_26_TCR_R1_paired	0.67	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
01_26_TCR_R1_paired	0.44	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
01_26_TCR_R1_paired	6.67	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
01_26_TCR_R1_paired	0.07	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
01_26_TCR_R1_paired	0.73	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
01_26_TCR_R1_paired	1.55	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
01_26_TCR_R1_paired	1.07	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
01_26_TCR_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
01_26_TCR_R1_paired	0.51	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
01_26_TCR_R1_paired	0.41	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
01_26_TCR_R1_paired	0.55	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
01_26_TCR_R1_paired	0.67	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
01_26_TCR_R1_paired	0.01	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
01_26_TCR_R1_paired	0.05	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
01_26_TCR_R1_paired	0.28	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
01_26_TCR_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
01_26_TCR_R1_paired	0.62	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
01_26_TCR_R1_paired	0.36	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_B
01_26_TCR_R1_paired	0.29	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales
01_26_TCR_R1_paired	1.39	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales
01_26_TCR_R1_paired	0.46	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Tissierellales
01_26_TCR_R1_paired	1.27	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales
01_26_TCR_R1_paired	1.29	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales
01_26_TCR_R1_paired	2.8	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
01_26_TCR_R1_paired	1.69	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
01_26_TCR_R1_paired	0.51	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
01_26_TCR_R1_paired	7.57	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
01_26_TCR_R1_paired	1.05	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
01_26_TCR_R1_paired	0.63	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
01_26_TCR_R1_paired	0.65	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
01_26_TCR_R1_paired	2.87	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
01_26_TCR_R1_paired	0.78	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
01_26_TCR_R1_paired	0.14	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__HGW-17
01_26_TCR_R1_paired	0.62	Root; d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727
01_26_TCR_R1_paired	0.3	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__UBA7976
01_26_TCR_R1_paired	1.19	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
01_26_TCR_R1_paired	0.67	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
01_26_TCR_R1_paired	0.45	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
01_26_TCR_R1_paired	0.54	Root; d__Bacteria; p__Myxococcota; c__UBA9042; o__PHBI01
01_26_TCR_R1_paired	4.03	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
01_26_TCR_R1_paired	2.14	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
01_26_TCR_R1_paired	0.88	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
01_26_TCR_R1_paired	0.95	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
01_26_TCR_R1_paired	0.42	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__RFP12
01_26_TCR_R1_paired	0.56	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
01_26_TCR_R1_paired	2.64	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
01_26_TCR_R1_paired	0.45	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
01_26_TCR_R1_paired	0.23	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01
01_26_TCR_R1_paired	2.76	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
01_26_TCR_R1_paired	0.1	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
01_26_TCR_R1_paired	0.02	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
01_26_TCR_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
01_26_TCR_R1_paired	1.43	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
01_26_TCR_R1_paired	0.17	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
01_26_TCR_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
01_26_TCR_R1_paired	1.63	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
01_26_TCR_R1_paired	0.29	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__JACPZX01
01_26_TCR_R1_paired	1.7	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
01_26_TCR_R1_paired	0.84	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
01_26_TCR_R1_paired	0.36	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
01_26_TCR_R1_paired	0.44	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales_E
01_26_TCR_R1_paired	0.52	Root; d__Bacteria; p__Spirochaetota; c__UBA4802; o__UBA4802
01_26_TCR_R1_paired	9.81	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
01_26_TCR_R1_paired	2.89	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
01_26_TCR_R1_paired	0.81	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
01_26_TCR_R1_paired	0.57	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
01_26_TCR_R1_paired	0.62	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
01_26_TCR_R1_paired	1.02	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
01_26_TCR_R1_paired	0.86	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
01_26_TCR_R1_paired	2.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
