sample	coverage	taxonomy
11_25_DAC_R1_paired	2.82	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia
11_25_DAC_R1_paired	0.64	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
11_25_DAC_R1_paired	0.75	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia
11_25_DAC_R1_paired	0.33	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei
11_25_DAC_R1_paired	1.28	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
11_25_DAC_R1_paired	0.05	Root; d__Archaea; p__Halobacteriota; c__Halobacteria
11_25_DAC_R1_paired	0.13	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia
11_25_DAC_R1_paired	0.32	Root; d__Archaea; p__Thermoplasmatota; c__E2
11_25_DAC_R1_paired	2.18	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
11_25_DAC_R1_paired	0.05	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6
11_25_DAC_R1_paired	0.15	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia
11_25_DAC_R1_paired	0.42	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia
11_25_DAC_R1_paired	0.37	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia
11_25_DAC_R1_paired	0.56	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia
11_25_DAC_R1_paired	1.79	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia
11_25_DAC_R1_paired	0.42	Root; d__Archaea; p__B1Sed10-29; c__B1Sed10-29
11_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
11_25_DAC_R1_paired	53.53	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
11_25_DAC_R1_paired	25.5	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Zetaproteobacteria
11_25_DAC_R1_paired	0.66	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
11_25_DAC_R1_paired	3.21	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
11_25_DAC_R1_paired	1.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
11_25_DAC_R1_paired	0.98	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
11_25_DAC_R1_paired	4.17	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
11_25_DAC_R1_paired	7.62	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
11_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
11_25_DAC_R1_paired	0.71	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
11_25_DAC_R1_paired	0.84	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
11_25_DAC_R1_paired	0.62	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
11_25_DAC_R1_paired	0.12	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Desulfobacterota; c__Desulfomonilia
11_25_DAC_R1_paired	0.72	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
11_25_DAC_R1_paired	0.56	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia
11_25_DAC_R1_paired	0.78	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
11_25_DAC_R1_paired	0.3	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
11_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
11_25_DAC_R1_paired	2.25	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
11_25_DAC_R1_paired	0.49	Root; d__Bacteria; p__Planctomycetota; c__J058
11_25_DAC_R1_paired	0.91	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__UBA8742
11_25_DAC_R1_paired	0.49	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
11_25_DAC_R1_paired	0.55	Root; d__Bacteria; p__Planctomycetota; c__PUPC01
11_25_DAC_R1_paired	0.87	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
11_25_DAC_R1_paired	5.27	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
11_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Spirochaetota; c__Leptospiria
11_25_DAC_R1_paired	6.35	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
11_25_DAC_R1_paired	1.27	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
11_25_DAC_R1_paired	8.48	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
11_25_DAC_R1_paired	1.0	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
11_25_DAC_R1_paired	3.27	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
11_25_DAC_R1_paired	1.32	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
11_25_DAC_R1_paired	3.17	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Patescibacteriota; c__CPR2
11_25_DAC_R1_paired	0.31	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
11_25_DAC_R1_paired	5.96	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
11_25_DAC_R1_paired	1.41	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
11_25_DAC_R1_paired	7.57	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
11_25_DAC_R1_paired	0.85	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
11_25_DAC_R1_paired	1.02	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
11_25_DAC_R1_paired	1.4	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
11_25_DAC_R1_paired	2.39	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
11_25_DAC_R1_paired	1.82	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
11_25_DAC_R1_paired	0.74	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
11_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
11_25_DAC_R1_paired	0.46	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
11_25_DAC_R1_paired	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
11_25_DAC_R1_paired	0.39	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
11_25_DAC_R1_paired	1.48	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
11_25_DAC_R1_paired	1.88	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
11_25_DAC_R1_paired	1.53	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
11_25_DAC_R1_paired	2.73	Root; d__Bacteria; p__Myxococcota; c__Polyangia
11_25_DAC_R1_paired	1.03	Root; d__Bacteria; p__Myxococcota; c__UBA9042
11_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Myxococcota; c__UBA796
11_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
11_25_DAC_R1_paired	5.74	Root; d__Bacteria; p__Bacillota; c__Bacilli
11_25_DAC_R1_paired	4.17	Root; d__Bacteria; p__Bacillota; c__Clostridia
11_25_DAC_R1_paired	0.57	Root; d__Bacteria; p__Bacillota; c__Negativicutes
11_25_DAC_R1_paired	1.39	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
11_25_DAC_R1_paired	1.73	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
11_25_DAC_R1_paired	1.51	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
11_25_DAC_R1_paired	0.66	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
11_25_DAC_R1_paired	0.59	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
11_25_DAC_R1_paired	5.87	Root; d__Bacteria; p__Omnitrophota; c__Koll11
11_25_DAC_R1_paired	0.39	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
11_25_DAC_R1_paired	0.68	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
11_25_DAC_R1_paired	0.31	Root; d__Bacteria; p__Cloacimonadota; c__Cloacimonadia
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__4484-113; c__4484-113
11_25_DAC_R1_paired	0.69	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
11_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Thermotogota; c__Thermotogae
11_25_DAC_R1_paired	0.84	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
11_25_DAC_R1_paired	1.81	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
11_25_DAC_R1_paired	0.96	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
11_25_DAC_R1_paired	0.32	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
11_25_DAC_R1_paired	1.76	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
11_25_DAC_R1_paired	1.12	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
11_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
11_25_DAC_R1_paired	0.21	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
11_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
11_25_DAC_R1_paired	2.62	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
11_25_DAC_R1_paired	0.36	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__SAR324; c__SAR324
11_25_DAC_R1_paired	1.2	Root; d__Bacteria; p__UBA10199; c__UBA10199
11_25_DAC_R1_paired	0.31	Root; d__Bacteria; p__JACPWU01; c__JACPWU01
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
11_25_DAC_R1_paired	0.26	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
11_25_DAC_R1_paired	23.15	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
11_25_DAC_R1_paired	3.39	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
11_25_DAC_R1_paired	0.56	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
11_25_DAC_R1_paired	2.73	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
11_25_DAC_R1_paired	0.52	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
11_25_DAC_R1_paired	0.22	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
11_25_DAC_R1_paired	0.37	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei; o__Thermofilales
11_25_DAC_R1_paired	1.11	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
11_25_DAC_R1_paired	0.54	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
11_25_DAC_R1_paired	0.82	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
11_25_DAC_R1_paired	0.32	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__GW2011-AR5
11_25_DAC_R1_paired	2.33	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
11_25_DAC_R1_paired	0.43	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
11_25_DAC_R1_paired	0.97	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5
11_25_DAC_R1_paired	0.34	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
11_25_DAC_R1_paired	0.79	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
11_25_DAC_R1_paired	0.27	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
11_25_DAC_R1_paired	0.55	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
11_25_DAC_R1_paired	1.74	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
11_25_DAC_R1_paired	1.2	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
11_25_DAC_R1_paired	0.55	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales
11_25_DAC_R1_paired	0.36	Root; d__Archaea; p__Hydrothermarchaeota; c__Hydrothermarchaeia; o__Hydrothermarchaeales
11_25_DAC_R1_paired	0.42	Root; d__Archaea; p__EX4484-52; c__EX4484-52; o__EX4484-52
11_25_DAC_R1_paired	0.32	Root; d__Archaea; p__Methanobacteriota; c__Methanococci; o__Methanococcales
11_25_DAC_R1_paired	8.63	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Balneolales
11_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
11_25_DAC_R1_paired	0.63	Root; d__Bacteria; p__Bacteroidota_A; c__UBA10030; o__UBA10030
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia; o__Kapaibacteriales
11_25_DAC_R1_paired	8.53	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
11_25_DAC_R1_paired	3.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
11_25_DAC_R1_paired	1.88	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
11_25_DAC_R1_paired	2.82	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
11_25_DAC_R1_paired	2.41	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
11_25_DAC_R1_paired	0.7	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
11_25_DAC_R1_paired	1.28	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
11_25_DAC_R1_paired	4.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
11_25_DAC_R1_paired	1.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
11_25_DAC_R1_paired	1.09	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
11_25_DAC_R1_paired	5.28	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
11_25_DAC_R1_paired	6.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
11_25_DAC_R1_paired	1.66	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
11_25_DAC_R1_paired	1.12	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
11_25_DAC_R1_paired	2.2	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
11_25_DAC_R1_paired	1.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
11_25_DAC_R1_paired	0.63	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
11_25_DAC_R1_paired	0.7	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
11_25_DAC_R1_paired	2.92	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
11_25_DAC_R1_paired	8.18	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
11_25_DAC_R1_paired	10.94	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
11_25_DAC_R1_paired	1.2	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
11_25_DAC_R1_paired	2.91	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
11_25_DAC_R1_paired	0.77	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
11_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
11_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
11_25_DAC_R1_paired	3.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
11_25_DAC_R1_paired	2.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
11_25_DAC_R1_paired	0.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
11_25_DAC_R1_paired	0.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
11_25_DAC_R1_paired	2.4	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
11_25_DAC_R1_paired	0.78	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
11_25_DAC_R1_paired	0.21	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
11_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
11_25_DAC_R1_paired	0.89	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
11_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__GIF9
11_25_DAC_R1_paired	1.26	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
11_25_DAC_R1_paired	1.22	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
11_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SZUA-161
11_25_DAC_R1_paired	0.34	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
11_25_DAC_R1_paired	3.51	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
11_25_DAC_R1_paired	2.27	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
11_25_DAC_R1_paired	0.69	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
11_25_DAC_R1_paired	1.02	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
11_25_DAC_R1_paired	0.28	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
11_25_DAC_R1_paired	0.13	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
11_25_DAC_R1_paired	0.53	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
11_25_DAC_R1_paired	26.81	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
11_25_DAC_R1_paired	3.81	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
11_25_DAC_R1_paired	6.7	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
11_25_DAC_R1_paired	0.68	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
11_25_DAC_R1_paired	0.93	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
11_25_DAC_R1_paired	0.65	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
11_25_DAC_R1_paired	0.18	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
11_25_DAC_R1_paired	0.07	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
11_25_DAC_R1_paired	0.75	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
11_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Desulfarculales
11_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales
11_25_DAC_R1_paired	0.84	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
11_25_DAC_R1_paired	7.31	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
11_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
11_25_DAC_R1_paired	0.14	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
11_25_DAC_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
11_25_DAC_R1_paired	0.41	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
11_25_DAC_R1_paired	2.12	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
11_25_DAC_R1_paired	1.88	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
11_25_DAC_R1_paired	1.21	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
11_25_DAC_R1_paired	0.19	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
11_25_DAC_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
11_25_DAC_R1_paired	1.02	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
11_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8
11_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Planctomycetota; c__UBA8742; o__UBA2392
11_25_DAC_R1_paired	1.01	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
11_25_DAC_R1_paired	0.71	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
11_25_DAC_R1_paired	1.24	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
11_25_DAC_R1_paired	0.85	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
11_25_DAC_R1_paired	0.3	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
11_25_DAC_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
11_25_DAC_R1_paired	1.02	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__SZUA-6
