sample	coverage	taxonomy
10_25_DAC_R1_paired	0.59	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
10_25_DAC_R1_paired	0.86	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
10_25_DAC_R1_paired	1.72	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
10_25_DAC_R1_paired	10.91	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
10_25_DAC_R1_paired	0.31	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
10_25_DAC_R1_paired	4.0	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
10_25_DAC_R1_paired	0.8	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
10_25_DAC_R1_paired	1.66	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
10_25_DAC_R1_paired	0.13	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
10_25_DAC_R1_paired	2.73	Root; d__Bacteria; p__Myxococcota; c__Polyangia
10_25_DAC_R1_paired	1.19	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
10_25_DAC_R1_paired	0.66	Root; d__Bacteria; p__Myxococcota; c__UBA9042
10_25_DAC_R1_paired	0.45	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
10_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
10_25_DAC_R1_paired	0.09	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
10_25_DAC_R1_paired	0.33	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
10_25_DAC_R1_paired	1.73	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
10_25_DAC_R1_paired	3.55	Root; d__Bacteria; p__Omnitrophota; c__Koll11
10_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
10_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
10_25_DAC_R1_paired	5.19	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
10_25_DAC_R1_paired	1.44	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
10_25_DAC_R1_paired	1.42	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
10_25_DAC_R1_paired	0.41	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
10_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
10_25_DAC_R1_paired	2.2	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
10_25_DAC_R1_paired	0.47	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
10_25_DAC_R1_paired	0.59	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
10_25_DAC_R1_paired	0.26	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
10_25_DAC_R1_paired	0.16	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
10_25_DAC_R1_paired	0.88	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
10_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
10_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__WOR-3; c__UBA3072
10_25_DAC_R1_paired	1.35	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
10_25_DAC_R1_paired	1.2	Root; d__Bacteria; p__UBA10199; c__UBA10199
10_25_DAC_R1_paired	0.37	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
10_25_DAC_R1_paired	0.28	Root; d__Bacteria; p__JAJVIF01; c__JAJVIF01
10_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
10_25_DAC_R1_paired	0.81	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
10_25_DAC_R1_paired	0.45	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
10_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Desulfobacterota_E; c__Deferrimicrobia
10_25_DAC_R1_paired	13.54	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
10_25_DAC_R1_paired	0.12	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
10_25_DAC_R1_paired	2.41	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
10_25_DAC_R1_paired	0.92	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
10_25_DAC_R1_paired	1.3	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
10_25_DAC_R1_paired	0.32	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
10_25_DAC_R1_paired	0.21	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
10_25_DAC_R1_paired	0.74	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__40CM-2-53-6
10_25_DAC_R1_paired	0.6	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Caldarchaeales
10_25_DAC_R1_paired	0.69	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
10_25_DAC_R1_paired	0.37	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
10_25_DAC_R1_paired	1.54	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
10_25_DAC_R1_paired	0.5	Root; d__Archaea; p__Halobacteriota; c__Methanomicrobia; o__Methanomicrobiales
10_25_DAC_R1_paired	0.37	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
10_25_DAC_R1_paired	0.6	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
10_25_DAC_R1_paired	0.37	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__GW2011-AR5
10_25_DAC_R1_paired	0.38	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
10_25_DAC_R1_paired	0.72	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
10_25_DAC_R1_paired	0.75	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales
10_25_DAC_R1_paired	1.16	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
10_25_DAC_R1_paired	0.78	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
10_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
10_25_DAC_R1_paired	10.42	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
10_25_DAC_R1_paired	2.0	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
10_25_DAC_R1_paired	2.93	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
10_25_DAC_R1_paired	2.5	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
10_25_DAC_R1_paired	3.57	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
10_25_DAC_R1_paired	0.99	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
10_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Pelagibacterales
10_25_DAC_R1_paired	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
10_25_DAC_R1_paired	0.37	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales
10_25_DAC_R1_paired	0.25	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales
10_25_DAC_R1_paired	4.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
10_25_DAC_R1_paired	1.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
10_25_DAC_R1_paired	11.41	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
10_25_DAC_R1_paired	5.75	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
10_25_DAC_R1_paired	2.11	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
10_25_DAC_R1_paired	1.15	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
10_25_DAC_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
10_25_DAC_R1_paired	2.55	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
10_25_DAC_R1_paired	0.84	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
10_25_DAC_R1_paired	0.9	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
10_25_DAC_R1_paired	0.46	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
10_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Zetaproteobacteria; o__Mariprofundales
10_25_DAC_R1_paired	0.57	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Gastranaerophilales
10_25_DAC_R1_paired	2.95	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales
10_25_DAC_R1_paired	25.31	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
10_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
10_25_DAC_R1_paired	2.18	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
10_25_DAC_R1_paired	1.13	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
10_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
10_25_DAC_R1_paired	6.33	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
10_25_DAC_R1_paired	0.94	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
10_25_DAC_R1_paired	0.47	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales
10_25_DAC_R1_paired	0.65	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
10_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Desulfarculales
10_25_DAC_R1_paired	0.67	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
10_25_DAC_R1_paired	3.72	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
10_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Gp22-AA2
10_25_DAC_R1_paired	0.35	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
10_25_DAC_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
10_25_DAC_R1_paired	5.64	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
10_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
10_25_DAC_R1_paired	0.42	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
10_25_DAC_R1_paired	1.15	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
10_25_DAC_R1_paired	0.2	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales
10_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
10_25_DAC_R1_paired	0.63	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
10_25_DAC_R1_paired	2.34	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
10_25_DAC_R1_paired	0.54	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
10_25_DAC_R1_paired	0.89	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
10_25_DAC_R1_paired	10.86	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
10_25_DAC_R1_paired	16.44	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
10_25_DAC_R1_paired	2.12	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
10_25_DAC_R1_paired	5.58	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
10_25_DAC_R1_paired	1.39	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
10_25_DAC_R1_paired	2.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
10_25_DAC_R1_paired	0.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
10_25_DAC_R1_paired	3.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
10_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
10_25_DAC_R1_paired	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
10_25_DAC_R1_paired	1.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
10_25_DAC_R1_paired	0.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
10_25_DAC_R1_paired	1.21	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
10_25_DAC_R1_paired	4.14	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
10_25_DAC_R1_paired	0.24	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
10_25_DAC_R1_paired	5.82	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
10_25_DAC_R1_paired	3.73	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
10_25_DAC_R1_paired	11.66	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
10_25_DAC_R1_paired	2.28	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
10_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
10_25_DAC_R1_paired	0.76	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
10_25_DAC_R1_paired	0.09	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
10_25_DAC_R1_paired	3.6	Root; d__Bacteria; p__Babelota; c__Babeliae; o__Babelales
10_25_DAC_R1_paired	7.63	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
10_25_DAC_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
10_25_DAC_R1_paired	0.71	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
10_25_DAC_R1_paired	1.44	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
10_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
10_25_DAC_R1_paired	1.59	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
10_25_DAC_R1_paired	1.14	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
10_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
10_25_DAC_R1_paired	0.27	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
10_25_DAC_R1_paired	0.8	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
10_25_DAC_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
10_25_DAC_R1_paired	1.39	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
10_25_DAC_R1_paired	0.14	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8
10_25_DAC_R1_paired	0.76	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
10_25_DAC_R1_paired	0.8	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
10_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
10_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
10_25_DAC_R1_paired	0.28	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria; o__Oceanimicrobiales
